0
49
0
49
1	3	1	1	180	1	0
2	1	2	5	442	1	0
3	2	3	3	290	1	0
1	2	14	4	187	4	0
2	4	15	5	826	4	0
3	1	16	5	288	4	0
1	4	17	3	110	4	0
4	3	18	4	397	4	0
1	2	23	3	288	6	0
2	4	24	2	214	6	0
3	2	25	3	224	6	0
4	1	26	1	102	6	0
1	3	27	4	459	6	0
4	3	28	5	366	6	0
1	4	29	4	220	7	0
2	3	30	2	117	7	0
3	4	31	1	91	7	0
4	2	32	5	168	7	0
1	2	33	1	85	7	0
1	4	34	3	339	8	0
2	4	35	3	262	8	0
3	4	36	3	284	8	0
2	1	37	3	227	8	0
1	3	38	2	273	8	0
3	2	39	4	504	8	0
1	3	40	3	198	9	0
2	3	41	3	287	9	0
3	4	42	1	97	9	0
1	4	43	2	171	9	0
2	4	44	5	363	9	0
1	3	45	3	249	10	0
2	1	46	5	283	10	0
3	4	47	4	231	10	0
3	2	48	2	121	10	0
1	2	49	4	406	11	0
2	3	50	5	407	11	0
3	1	51	4	310	11	0
4	3	52	1	189	11	0
2	4	53	1	72	11	0
1	3	54	5	582	12	0
2	1	55	3	340	12	0
3	2	56	2	142	12	0
1	3	64	3	152	15	0
2	1	65	5	355	15	0
2	3	66	3	92	15	0
1	2	74	1	130	18	0
2	3	75	2	205	18	0
3	4	76	5	183	18	0
4	1	77	3	259	18	0
