8
38
7
31
1	3	45	3	249	10	0
2	1	46	5	283	10	0
3	4	47	4	231	10	0
3	2	48	2	121	10	0
1	3	21	4	360	5	6
2	3	22	4	235	5	6
2	1	23	3	406	5	6
1	3	1	5	408	1	8
2	3	2	2	166	1	8
2	1	3	1	207	1	8
1	4	4	3	338	2	8
2	4	5	1	166	2	8
3	4	6	2	331	2	8
1	3	7	5	360	2	8
1	3	8	2	263	3	8
2	1	9	3	347	3	8
2	3	10	2	199	3	8
1	2	11	2	205	4	8
2	3	12	1	109	4	8
3	1	13	3	372	4	8
4	2	14	1	91	4	8
3	4	15	1	105	4	8
1	4	16	2	173	5	8
2	4	17	5	665	5	8
3	1	18	1	103	5	8
3	4	19	4	237	5	8
1	4	20	1	145	6	8
2	1	21	1	75	6	8
3	1	22	3	144	6	8
3	2	23	3	237	6	8
1	4	24	2	313	7	8
2	4	25	2	410	7	8
3	4	26	1	147	7	8
2	1	27	1	112	7	8
1	4	28	5	396	8	8
2	1	29	5	319	8	8
3	1	30	5	422	8	8
2	3	31	4	432	8	8
