2
38
17
21
1	2	7	3	207	2	0
2	3	8	2	136	2	0
1	3	9	1	55	2	0
1	2	10	4	395	3	0
2	3	11	1	153	3	0
3	1	12	1	136	3	0
4	1	13	3	260	3	0
1	2	62	5	308	16	0
2	4	63	5	162	16	0
3	1	64	2	93	16	0
3	2	65	4	104	16	0
1	4	76	1	101	20	0
2	4	77	5	250	20	0
3	2	78	4	225	20	0
2	1	79	1	93	20	0
4	3	80	5	451	20	0
3	1	81	5	386	20	0
1	3	1	2	163	1	2
2	3	2	1	48	1	2
3	4	3	1	130	1	2
2	4	4	4	316	1	2
1	4	5	4	73	2	2
2	1	6	5	453	2	2
3	2	7	5	128	2	2
4	3	8	5	180	2	2
4	2	9	4	374	2	2
3	1	10	4	384	2	2
1	3	11	5	328	3	2
2	3	12	4	165	3	2
3	4	13	4	310	3	2
1	4	14	2	116	3	2
2	1	15	3	92	3	2
2	4	16	2	202	3	2
1	2	17	4	193	4	2
2	3	18	1	229	4	2
3	1	19	1	106	4	2
4	1	20	2	237	4	2
2	4	21	4	348	4	2
